date,to_type,sport,store,turnover,quantity,nb_transaction
7/31/2018 0:00,online,KAYAK/SUP,191,192,16,12
7/31/2018 0:00,offline,SURFING,1614,2184,91,24
7/31/2018 0:00,offline,DIVING,1614,6237,81,77
7/31/2018 0:00,online,TENNIS,191,2407,83,29
7/31/2018 0:00,offline,DIVING,1618,1357,59,23
7/31/2018 0:00,online,YOGA,191,7968,96,83
7/31/2018 0:00,offline,UNKNOWN,1614,9009,91,99
7/31/2018 0:00,online,SURFING,191,558,9,62
7/31/2018 0:00,online,BASKETBALL,191,2432,38,64
8/1/2018 0:00,offline,GOLF,1614,1978,23,86
8/1/2018 0:00,offline,Others,1618,3219,37,87
8/1/2018 0:00,offline,FOOTBALL,1618,6561,81,81
8/1/2018 0:00,offline,HIKING/TREKKING,1614,4116,49,84
8/1/2018 0:00,offline,CYCLING,1614,1512,72,21
8/1/2018 0:00,offline,CROSSTRAIN,1614,700,25,28
8/1/2018 0:00,offline,DIVING,1614,1014,13,78
8/1/2018 0:00,offline,FITNESS,1614,2328,97,24
8/1/2018 0:00,offline,CYCLING,1618,1932,69,28
8/1/2018 0:00,offline,PILATES,1614,18,1,18
8/1/2018 0:00,offline,SURFING,1614,2706,41,66
8/1/2018 0:00,offline,RUGBY,1614,1932,28,69
8/1/2018 0:00,offline,KAYAK/SUP,1618,740,20,37
8/1/2018 0:00,offline,TENNIS,1618,2352,56,42
8/1/2018 0:00,offline,KAYAK/SUP,1614,3783,97,39
8/1/2018 0:00,online,FITNESS,191,1044,29,36
8/1/2018 0:00,offline,YOGA,1614,3440,40,86
8/1/2018 0:00,online,TRAIL,191,260,10,26
8/1/2018 0:00,offline,FITNESS,1618,7735,91,85
8/1/2018 0:00,offline,TENNIS,1614,256,4,64
8/1/2018 0:00,offline,TRIATHLON,1614,486,27,18
8/1/2018 0:00,offline,TABLE_TENNIS,1614,3920,49,80
8/1/2018 0:00,offline,SAILING,1618,7644,91,84
8/1/2018 0:00,offline,BASKETBALL,1614,5700,75,76
8/1/2018 0:00,offline,JOG/RUN,1618,949,73,13
8/1/2018 0:00,offline,VOLLEYBALL,1618,688,8,86
8/1/2018 0:00,offline,CROSSTRAIN,1618,2565,95,27
8/1/2018 0:00,online,TRIATHLON,191,6486,69,94
8/1/2018 0:00,offline,SQUASH,1618,3280,41,80
8/1/2018 0:00,offline,SWIMMING,1618,2627,71,37
8/1/2018 0:00,offline,TRAIL,1618,7998,86,93
8/1/2018 0:00,offline,YOGA,1618,2156,28,77
8/1/2018 0:00,offline,FOOTBALL,1614,308,44,7
8/1/2018 0:00,offline,TRIATHLON,1618,6992,92,76
8/1/2018 0:00,offline,CLIMBING,1618,3975,53,75
8/1/2018 0:00,offline,BADMINTON,1614,2037,97,21
8/1/2018 0:00,online,HIKING/TREKKING,191,114,57,2
8/1/2018 0:00,offline,SURFING,1618,640,40,16
8/1/2018 0:00,offline,GOLF,1618,114,38,3
8/1/2018 0:00,online,TENNIS,191,1625,65,25
8/1/2018 0:00,offline,TABLE_TENNIS,1618,3864,46,84
8/1/2018 0:00,offline,UNKNOWN,1614,8100,90,90
8/1/2018 0:00,offline,SKI,1618,2214,82,27
8/1/2018 0:00,online,SURFING,191,2295,27,85
8/1/2018 0:00,online,PILATES,191,3384,94,36
8/1/2018 0:00,online,SWIMMING,191,4230,94,45
8/1/2018 0:00,offline,SAILING,1614,602,7,86
8/1/2018 0:00,online,SKATE/ROLLER,191,4233,51,83
8/1/2018 0:00,offline,RUGBY,1618,4484,59,76
8/1/2018 0:00,online,CROSSTRAIN,191,1674,54,31
8/1/2018 0:00,offline,SWIMMING,1614,1155,21,55
8/1/2018 0:00,offline,BOXING,1618,276,92,3
8/1/2018 0:00,offline,BADMINTON,1618,715,13,55
8/1/2018 0:00,online,DIVING,191,3634,79,46
8/1/2018 0:00,online,JOG/RUN,191,9114,93,98
8/1/2018 0:00,offline,SKATE/ROLLER,1618,4930,85,58
8/1/2018 0:00,offline,BASKETBALL,1618,3776,59,64
8/1/2018 0:00,online,FOOTBALL,191,3135,57,55
8/1/2018 0:00,offline,Others,1614,1976,26,76
8/1/2018 0:00,offline,PILATES,1618,3111,51,61
8/1/2018 0:00,offline,SKATE/ROLLER,1614,1992,24,83
8/1/2018 0:00,online,YOGA,191,5456,62,88
8/1/2018 0:00,online,KAYAK/SUP,191,8742,94,93
8/1/2018 0:00,offline,JOG/RUN,1614,3626,37,98
8/1/2018 0:00,offline,HIKING/TREKKING,1618,567,9,63
8/1/2018 0:00,offline,DIVING,1618,95,19,5
8/1/2018 0:00,offline,TRAIL,1614,400,16,25
8/1/2018 0:00,online,CYCLING,191,3910,46,85
8/1/2018 0:00,online,Others,191,1287,99,13
8/1/2018 0:00,online,RUGBY,191,2550,51,50
8/1/2018 0:00,online,GOLF,191,2444,47,52
8/1/2018 0:00,online,BOXING,191,324,9,36
8/2/2018 0:00,offline,HIKING/TREKKING,1618,5320,76,70
8/2/2018 0:00,offline,FITNESS,1614,630,63,10
8/2/2018 0:00,offline,FITNESS,1618,1552,16,97
8/2/2018 0:00,offline,SKATE/ROLLER,1614,1479,87,17
8/2/2018 0:00,offline,DIVING,1614,3780,60,63
8/2/2018 0:00,offline,PILATES,1614,1058,46,23
8/2/2018 0:00,offline,TENNIS,1618,1014,39,26
8/2/2018 0:00,offline,UNKNOWN,1618,2070,46,45
8/2/2018 0:00,offline,SWIMMING,1618,2619,27,97
8/2/2018 0:00,offline,SWIMMING,1614,14,2,7
8/2/2018 0:00,offline,HIKING/TREKKING,1614,3172,61,52
8/2/2018 0:00,offline,CROSSTRAIN,1614,3570,51,70
8/2/2018 0:00,online,TENNIS,191,3311,43,77
8/2/2018 0:00,offline,JOG/RUN,1618,7110,90,79
8/2/2018 0:00,online,SKI,191,276,46,6
8/2/2018 0:00,offline,JOG/RUN,1614,1716,22,78
8/2/2018 0:00,offline,TRAIL,1614,2904,33,88
8/2/2018 0:00,offline,TRIATHLON,1614,1404,18,78
8/2/2018 0:00,offline,CYCLING,1618,1078,49,22
8/2/2018 0:00,offline,TABLE_TENNIS,1618,6399,79,81
8/2/2018 0:00,offline,BASKETBALL,1618,50,2,25
8/2/2018 0:00,offline,PILATES,1618,6674,71,94
8/2/2018 0:00,online,PILATES,191,676,26,26
8/2/2018 0:00,offline,DIVING,1618,588,42,14
8/2/2018 0:00,online,BADMINTON,191,345,23,15
8/2/2018 0:00,offline,GOLF,1618,6800,80,85
8/2/2018 0:00,offline,FOOTBALL,1618,3162,62,51
8/2/2018 0:00,offline,SAILING,1618,2624,82,32
8/2/2018 0:00,offline,BADMINTON,1618,375,15,25
8/2/2018 0:00,offline,TRAIL,1618,270,45,6
8/2/2018 0:00,online,SURFING,191,416,26,16
8/2/2018 0:00,offline,RUGBY,1618,1455,97,15
8/2/2018 0:00,online,SWIMMING,191,390,65,6
8/2/2018 0:00,offline,SURFING,1614,3648,76,48
8/2/2018 0:00,offline,TENNIS,1614,3990,42,95
8/2/2018 0:00,offline,TABLE_TENNIS,1614,495,99,5
8/2/2018 0:00,offline,SURFING,1618,585,13,45
8/2/2018 0:00,offline,KAYAK/SUP,1614,2133,27,79
8/2/2018 0:00,offline,CROSSTRAIN,1618,1098,61,18
8/2/2018 0:00,offline,BADMINTON,1614,280,28,10
8/2/2018 0:00,offline,SKI,1618,8366,89,94
8/2/2018 0:00,online,Others,191,4575,75,61
8/2/2018 0:00,online,TRAIL,191,282,47,6
8/2/2018 0:00,offline,KAYAK/SUP,1618,1394,82,17
8/2/2018 0:00,offline,YOGA,1618,1632,34,48
8/2/2018 0:00,offline,Others,1614,2496,64,39
8/2/2018 0:00,offline,BASKETBALL,1614,3068,59,52
8/2/2018 0:00,offline,CYCLING,1614,3402,54,63
8/2/2018 0:00,offline,SQUASH,1618,145,5,29
8/2/2018 0:00,offline,FOOTBALL,1614,105,7,15
8/2/2018 0:00,offline,RUGBY,1614,9212,94,98
8/2/2018 0:00,offline,GOLF,1614,1092,52,21
8/2/2018 0:00,online,SKATE/ROLLER,191,5396,71,76
8/2/2018 0:00,offline,Others,1618,1824,48,38
8/2/2018 0:00,online,BOXING,191,867,17,51
8/2/2018 0:00,offline,VOLLEYBALL,1618,630,18,35
8/2/2018 0:00,online,JOG/RUN,191,490,7,70
8/2/2018 0:00,online,FOOTBALL,191,286,11,26
8/2/2018 0:00,online,BASKETBALL,191,650,25,26
8/2/2018 0:00,online,CYCLING,191,5890,95,62
8/2/2018 0:00,offline,CLIMBING,1618,1872,72,26
8/2/2018 0:00,offline,TRIATHLON,1618,1210,22,55
8/2/2018 0:00,offline,SKATE/ROLLER,1618,1539,19,81
8/2/2018 0:00,offline,BOXING,1618,2695,35,77
8/2/2018 0:00,offline,YOGA,1614,3430,35,98
8/2/2018 0:00,online,HIKING/TREKKING,191,806,62,13
8/2/2018 0:00,online,CROSSTRAIN,191,1848,28,66
8/3/2018 0:00,offline,CROSSTRAIN,1614,3404,37,92
8/3/2018 0:00,offline,CLIMBING,1618,4592,56,82
8/3/2018 0:00,offline,RUGBY,1618,2754,81,34
8/3/2018 0:00,offline,FITNESS,1614,468,52,9
8/3/2018 0:00,offline,TENNIS,1614,3010,43,70
8/3/2018 0:00,offline,BASKETBALL,1614,530,10,53
8/3/2018 0:00,offline,RUGBY,1614,4270,61,70
8/3/2018 0:00,offline,YOGA,1618,720,60,12
8/3/2018 0:00,offline,VOLLEYBALL,1618,432,18,24
8/3/2018 0:00,offline,HIKING/TREKKING,1618,152,2,76
8/3/2018 0:00,offline,HIKING/TREKKING,1614,2288,88,26
8/3/2018 0:00,offline,BOXING,1618,5307,87,61
8/3/2018 0:00,offline,FITNESS,1618,728,52,14
8/3/2018 0:00,offline,CROSSTRAIN,1618,852,12,71
8/3/2018 0:00,online,FITNESS,191,3915,45,87
8/3/2018 0:00,offline,PILATES,1614,744,12,62
8/3/2018 0:00,offline,TENNIS,1618,539,7,77
8/3/2018 0:00,offline,CYCLING,1618,945,63,15
8/3/2018 0:00,offline,TABLE_TENNIS,1618,2623,61,43
8/3/2018 0:00,offline,DIVING,1614,600,25,24
8/3/2018 0:00,offline,TRIATHLON,1618,208,16,13
8/3/2018 0:00,offline,Others,1618,260,20,13
8/3/2018 0:00,offline,FOOTBALL,1614,492,6,82
8/3/2018 0:00,offline,TABLE_TENNIS,1614,2640,88,30
8/3/2018 0:00,offline,CYCLING,1614,1890,63,30
8/3/2018 0:00,offline,SWIMMING,1618,3420,57,60
8/3/2018 0:00,online,TABLE_TENNIS,191,2150,25,86
8/3/2018 0:00,offline,KAYAK/SUP,1614,1980,33,60
8/3/2018 0:00,offline,TRAIL,1618,1044,36,29
8/3/2018 0:00,online,HIKING/TREKKING,191,1368,19,72
8/3/2018 0:00,offline,GOLF,1618,3150,90,35
8/3/2018 0:00,online,PILATES,191,2106,81,26
8/3/2018 0:00,offline,UNKNOWN,1618,356,4,89
8/3/2018 0:00,online,TENNIS,191,1488,31,48
8/3/2018 0:00,offline,SKATE/ROLLER,1618,5194,98,53
8/3/2018 0:00,offline,SURFING,1618,2565,45,57
8/3/2018 0:00,online,BASKETBALL,191,1898,26,73
8/3/2018 0:00,offline,JOG/RUN,1614,70,1,70
8/3/2018 0:00,offline,BASKETBALL,1618,732,61,12
8/3/2018 0:00,online,SKI,191,5440,64,85
8/3/2018 0:00,offline,BADMINTON,1614,1845,45,41
8/3/2018 0:00,offline,SQUASH,1614,1652,28,59
8/3/2018 0:00,offline,BADMINTON,1618,132,6,22
8/3/2018 0:00,offline,GOLF,1614,2418,62,39
8/3/2018 0:00,online,FOOTBALL,191,3762,99,38
8/3/2018 0:00,offline,PILATES,1618,4032,63,64
8/3/2018 0:00,online,DIVING,191,312,39,8
8/3/2018 0:00,online,TRAIL,191,50,1,50
8/3/2018 0:00,online,JOG/RUN,191,1785,21,85
8/3/2018 0:00,online,YOGA,191,6,6,1
8/3/2018 0:00,offline,TRIATHLON,1614,204,6,34
8/3/2018 0:00,offline,JOG/RUN,1618,2375,25,95
8/3/2018 0:00,offline,DIVING,1618,1649,97,17
8/3/2018 0:00,offline,SWIMMING,1614,125,25,5
8/3/2018 0:00,offline,SKATE/ROLLER,1614,1848,33,56
8/3/2018 0:00,online,Others,191,2397,51,47
8/3/2018 0:00,online,CYCLING,191,2291,79,29
8/3/2018 0:00,offline,FOOTBALL,1618,851,23,37
8/3/2018 0:00,online,SWIMMING,191,1050,50,21
8/3/2018 0:00,offline,SURFING,1614,4590,51,90
8/3/2018 0:00,online,GOLF,191,165,33,5
8/3/2018 0:00,offline,SKI,1618,2860,65,44
8/3/2018 0:00,online,CROSSTRAIN,191,9405,99,95
8/3/2018 0:00,offline,YOGA,1614,3861,39,99
8/3/2018 0:00,offline,KAYAK/SUP,1618,2553,69,37
8/3/2018 0:00,offline,TRAIL,1614,100,5,20
8/3/2018 0:00,online,BOXING,191,2375,25,95
8/4/2018 0:00,offline,YOGA,1618,4489,67,67
8/4/2018 0:00,offline,BASKETBALL,1618,676,52,13
8/4/2018 0:00,offline,SWIMMING,1618,4250,85,50
8/4/2018 0:00,offline,DIVING,1614,4740,60,79
8/4/2018 0:00,offline,SURFING,1614,4032,64,63
8/4/2018 0:00,offline,TRAIL,1618,1740,29,60
8/4/2018 0:00,offline,HIKING/TREKKING,1618,16,8,2
8/4/2018 0:00,offline,BADMINTON,1618,88,1,88
8/4/2018 0:00,offline,GOLF,1614,86,86,1
8/4/2018 0:00,offline,BADMINTON,1614,1152,96,12
8/4/2018 0:00,offline,TENNIS,1618,6324,93,68
8/4/2018 0:00,online,GOLF,191,549,9,61
8/4/2018 0:00,offline,JOG/RUN,1618,1904,34,56
8/4/2018 0:00,offline,RUGBY,1614,1738,79,22
8/4/2018 0:00,offline,CYCLING,1618,476,7,68
8/4/2018 0:00,offline,YOGA,1614,1120,35,32
8/4/2018 0:00,online,DIVING,191,1752,73,24
8/4/2018 0:00,offline,PILATES,1614,356,4,89
8/4/2018 0:00,offline,SKATE/ROLLER,1618,192,6,32
8/4/2018 0:00,offline,Others,1618,112,2,56
8/4/2018 0:00,offline,TABLE_TENNIS,1614,660,22,30
8/4/2018 0:00,offline,SKATE/ROLLER,1614,216,54,4
8/4/2018 0:00,offline,SURFING,1618,56,1,56
8/4/2018 0:00,offline,SWIMMING,1614,1600,80,20
8/4/2018 0:00,offline,TABLE_TENNIS,1618,2100,84,25
8/4/2018 0:00,offline,BASKETBALL,1614,5487,93,59
8/4/2018 0:00,offline,TRIATHLON,1618,426,6,71
8/4/2018 0:00,offline,FITNESS,1618,5767,73,79
8/4/2018 0:00,offline,FOOTBALL,1618,1088,16,68
8/4/2018 0:00,offline,CROSSTRAIN,1618,8526,87,98
8/4/2018 0:00,offline,DIVING,1618,414,18,23
8/4/2018 0:00,offline,GOLF,1618,126,63,2
8/4/2018 0:00,offline,HIKING/TREKKING,1614,1925,25,77
8/4/2018 0:00,offline,Others,1614,91,91,1
8/4/2018 0:00,offline,UNKNOWN,1618,1008,72,14
8/4/2018 0:00,offline,SQUASH,1618,6960,80,87
8/4/2018 0:00,offline,SKI,1618,2728,62,44
8/4/2018 0:00,online,YOGA,191,1860,20,93
8/4/2018 0:00,offline,FOOTBALL,1614,5,1,5
8/4/2018 0:00,online,CROSSTRAIN,191,504,18,28
8/4/2018 0:00,offline,RUGBY,1618,5200,80,65
8/4/2018 0:00,offline,KAYAK/SUP,1618,1032,43,24
8/4/2018 0:00,online,HIKING/TREKKING,191,3078,54,57
8/4/2018 0:00,online,CYCLING,191,2714,59,46
8/4/2018 0:00,offline,BOXING,1618,840,28,30
8/4/2018 0:00,offline,CROSSTRAIN,1614,6210,90,69
8/4/2018 0:00,offline,CLIMBING,1618,1444,76,19
8/4/2018 0:00,offline,CYCLING,1614,7396,86,86
8/4/2018 0:00,online,PILATES,191,2992,68,44
8/4/2018 0:00,offline,FITNESS,1614,135,3,45
8/4/2018 0:00,offline,JOG/RUN,1614,2856,34,84
8/4/2018 0:00,offline,TRIATHLON,1614,406,29,14
8/4/2018 0:00,online,TRAIL,191,6486,94,69
8/4/2018 0:00,offline,PILATES,1618,611,13,47
8/4/2018 0:00,online,SURFING,191,248,4,62
8/4/2018 0:00,offline,SKI,1614,1920,30,64
8/4/2018 0:00,offline,TENNIS,1614,1800,25,72
8/4/2018 0:00,offline,VOLLEYBALL,1618,2695,77,35
8/4/2018 0:00,online,SKATE/ROLLER,191,2990,65,46
8/4/2018 0:00,offline,BOXING,1614,48,8,6
8/4/2018 0:00,online,Others,191,7056,98,72
8/4/2018 0:00,offline,SAILING,1618,78,39,2
8/4/2018 0:00,online,BOXING,191,966,69,14
8/4/2018 0:00,online,SWIMMING,191,3956,92,43
8/4/2018 0:00,online,SKI,191,4048,46,88
8/4/2018 0:00,offline,TRAIL,1614,720,24,30
8/4/2018 0:00,online,FITNESS,191,1659,21,79
8/4/2018 0:00,online,JOG/RUN,191,539,7,77
8/4/2018 0:00,online,BADMINTON,191,38,19,2
8/4/2018 0:00,online,BASKETBALL,191,525,75,7
8/4/2018 0:00,offline,KAYAK/SUP,1614,5600,70,80
8/4/2018 0:00,online,FOOTBALL,191,1406,37,38
8/4/2018 0:00,online,KAYAK/SUP,191,330,15,22
8/4/2018 0:00,online,TENNIS,191,7280,80,91
8/5/2018 0:00,offline,SWIMMING,1614,5760,72,80
8/5/2018 0:00,offline,TRAIL,1614,1932,23,84
8/5/2018 0:00,offline,DIVING,1618,3180,53,60
8/5/2018 0:00,offline,FOOTBALL,1614,66,22,3
8/5/2018 0:00,offline,DIVING,1614,1431,53,27
8/5/2018 0:00,offline,BADMINTON,1618,186,3,62
8/5/2018 0:00,offline,TRAIL,1618,378,7,54
8/5/2018 0:00,offline,Others,1618,150,10,15
8/5/2018 0:00,offline,SURFING,1618,3201,97,33
8/5/2018 0:00,offline,KAYAK/SUP,1614,2064,48,43
8/5/2018 0:00,offline,TRIATHLON,1618,972,81,12
8/5/2018 0:00,offline,HIKING/TREKKING,1614,7326,74,99
8/5/2018 0:00,offline,GOLF,1618,1950,26,75
8/5/2018 0:00,online,BOXING,191,3360,40,84
8/5/2018 0:00,offline,BOXING,1618,731,17,43
8/5/2018 0:00,offline,SAILING,1618,5780,85,68
8/5/2018 0:00,online,HIKING/TREKKING,191,3066,73,42
8/5/2018 0:00,offline,YOGA,1618,2077,67,31
8/5/2018 0:00,offline,JOG/RUN,1614,38,1,38
8/5/2018 0:00,offline,RUGBY,1618,3315,85,39
8/5/2018 0:00,online,Others,191,1911,21,91
8/5/2018 0:00,offline,FOOTBALL,1618,3458,91,38
8/5/2018 0:00,offline,FITNESS,1614,1496,22,68
8/5/2018 0:00,offline,SKATE/ROLLER,1614,7380,90,82
8/5/2018 0:00,offline,SKATE/ROLLER,1618,860,43,20
8/5/2018 0:00,offline,PILATES,1614,58,29,2
8/5/2018 0:00,offline,CLIMBING,1618,1976,76,26
8/5/2018 0:00,offline,RUGBY,1614,638,11,58
8/5/2018 0:00,offline,YOGA,1614,2542,41,62
8/5/2018 0:00,offline,GOLF,1614,6225,75,83
8/5/2018 0:00,offline,BOXING,1614,108,18,6
8/5/2018 0:00,offline,BASKETBALL,1614,420,15,28
8/5/2018 0:00,offline,CYCLING,1618,1178,38,31
8/5/2018 0:00,offline,PILATES,1618,2590,35,74
8/5/2018 0:00,offline,HIKING/TREKKING,1618,693,11,63
8/5/2018 0:00,offline,BASKETBALL,1618,1323,27,49
8/5/2018 0:00,online,CROSSTRAIN,191,24,24,1
8/5/2018 0:00,offline,TRIATHLON,1614,511,7,73
8/5/2018 0:00,offline,TABLE_TENNIS,1618,847,11,77
8/5/2018 0:00,offline,FITNESS,1618,1350,54,25
8/5/2018 0:00,online,KAYAK/SUP,191,714,14,51
8/5/2018 0:00,offline,SQUASH,1618,624,12,52
8/5/2018 0:00,online,FITNESS,191,192,4,48
8/5/2018 0:00,offline,JOG/RUN,1618,3432,52,66
8/5/2018 0:00,offline,TABLE_TENNIS,1614,1530,18,85
8/5/2018 0:00,offline,VOLLEYBALL,1618,6174,98,63
8/5/2018 0:00,offline,TENNIS,1614,1650,22,75
8/5/2018 0:00,online,BASKETBALL,191,5340,89,60
8/5/2018 0:00,online,TRIATHLON,191,225,15,15
8/5/2018 0:00,online,TENNIS,191,3496,92,38
8/5/2018 0:00,offline,SKI,1618,1456,52,28
8/5/2018 0:00,online,SKI,191,8526,98,87
8/5/2018 0:00,online,SAILING,191,1088,64,17
8/5/2018 0:00,online,BADMINTON,191,3330,90,37
8/5/2018 0:00,online,CYCLING,191,1344,14,96
8/5/2018 0:00,offline,TENNIS,1618,6390,90,71
8/5/2018 0:00,online,JOG/RUN,191,1273,67,19
8/5/2018 0:00,online,YOGA,191,5432,56,97
8/5/2018 0:00,online,DIVING,191,2079,99,21
8/5/2018 0:00,online,TRAIL,191,2600,65,40
8/5/2018 0:00,offline,SWIMMING,1618,592,16,37
8/5/2018 0:00,offline,CROSSTRAIN,1614,2438,46,53
8/5/2018 0:00,offline,CROSSTRAIN,1618,722,38,19
8/5/2018 0:00,offline,SURFING,1614,510,15,34
8/5/2018 0:00,online,TABLE_TENNIS,191,497,7,71
8/5/2018 0:00,offline,CYCLING,1614,9118,94,97
8/5/2018 0:00,online,SWIMMING,191,1408,22,64
8/5/2018 0:00,offline,BADMINTON,1614,518,74,7
8/5/2018 0:00,offline,KAYAK/SUP,1618,180,10,18
8/5/2018 0:00,online,SURFING,191,6596,68,97
8/5/2018 0:00,offline,SAILING,1614,342,57,6
8/5/2018 0:00,online,PILATES,191,3950,50,79
8/5/2018 0:00,offline,SKI,1614,288,9,32
8/5/2018 0:00,online,SKATE/ROLLER,191,4020,60,67
8/5/2018 0:00,online,FOOTBALL,191,2464,28,88
8/6/2018 0:00,offline,CROSSTRAIN,1614,594,54,11
8/6/2018 0:00,offline,RUGBY,1614,4365,45,97
8/6/2018 0:00,offline,CYCLING,1618,2025,45,45
8/6/2018 0:00,offline,BASKETBALL,1618,7560,84,90
8/6/2018 0:00,offline,SWIMMING,1618,3465,45,77
8/6/2018 0:00,offline,TABLE_TENNIS,1614,1110,37,30
8/6/2018 0:00,offline,BASKETBALL,1614,3465,45,77
8/6/2018 0:00,offline,VOLLEYBALL,1618,2860,44,65
8/6/2018 0:00,offline,FITNESS,1618,6020,86,70
8/6/2018 0:00,offline,Others,1618,220,11,20
8/6/2018 0:00,offline,PILATES,1618,1488,24,62
8/6/2018 0:00,offline,CROSSTRAIN,1618,9024,94,96
8/6/2018 0:00,offline,TENNIS,1618,301,7,43
8/6/2018 0:00,offline,SURFING,1614,4183,47,89
8/6/2018 0:00,offline,TRIATHLON,1618,7426,79,94
8/6/2018 0:00,online,TRAIL,191,164,41,4
8/6/2018 0:00,offline,HIKING/TREKKING,1614,2268,28,81
8/6/2018 0:00,offline,RUGBY,1618,6110,65,94
8/6/2018 0:00,offline,CLIMBING,1618,1224,36,34
8/6/2018 0:00,offline,SAILING,1618,3298,34,97
8/6/2018 0:00,offline,KAYAK/SUP,1618,8,8,1
8/6/2018 0:00,offline,JOG/RUN,1614,2208,69,32
8/6/2018 0:00,offline,FOOTBALL,1618,1035,23,45
8/6/2018 0:00,offline,SKATE/ROLLER,1618,1960,49,40
8/6/2018 0:00,offline,FITNESS,1614,3441,93,37
8/6/2018 0:00,offline,BADMINTON,1618,7396,86,86
8/6/2018 0:00,offline,DIVING,1614,987,21,47
8/6/2018 0:00,offline,JOG/RUN,1618,2668,29,92
8/6/2018 0:00,offline,DIVING,1618,3280,41,80
8/6/2018 0:00,offline,FOOTBALL,1614,2257,37,61
8/6/2018 0:00,online,TENNIS,191,6566,98,67
8/6/2018 0:00,offline,SWIMMING,1614,968,88,11
8/6/2018 0:00,offline,TABLE_TENNIS,1618,1102,19,58
8/6/2018 0:00,offline,PILATES,1614,3159,39,81
8/6/2018 0:00,offline,TRIATHLON,1614,780,12,65
8/6/2018 0:00,offline,KAYAK/SUP,1614,711,79,9
8/6/2018 0:00,offline,YOGA,1618,3304,56,59
8/6/2018 0:00,offline,HIKING/TREKKING,1618,8188,92,89
8/6/2018 0:00,offline,TENNIS,1614,1460,73,20
8/6/2018 0:00,offline,BOXING,1618,1517,37,41
8/6/2018 0:00,online,SKI,191,1065,15,71
8/6/2018 0:00,online,PILATES,191,4680,72,65
8/6/2018 0:00,offline,TRAIL,1614,2242,59,38
8/6/2018 0:00,online,SWIMMING,191,1116,18,62
8/6/2018 0:00,offline,TRAIL,1618,434,7,62
8/6/2018 0:00,online,SURFING,191,5985,95,63
8/6/2018 0:00,online,BOXING,191,1258,74,17
8/6/2018 0:00,offline,SKI,1618,1287,39,33
8/6/2018 0:00,online,FOOTBALL,191,4260,71,60
8/6/2018 0:00,online,JOG/RUN,191,7296,76,96
8/6/2018 0:00,offline,SKATE/ROLLER,1614,3026,89,34
8/6/2018 0:00,offline,BOXING,1614,8245,85,97
8/6/2018 0:00,online,Others,191,2232,31,72
8/6/2018 0:00,offline,GOLF,1618,1387,73,19
8/6/2018 0:00,online,CROSSTRAIN,191,192,32,6
8/6/2018 0:00,offline,Others,1614,4536,72,63
8/6/2018 0:00,online,CLIMBING,191,750,10,75
8/6/2018 0:00,online,CYCLING,191,3298,97,34
8/6/2018 0:00,online,FITNESS,191,336,84,4
8/6/2018 0:00,online,DIVING,191,2108,31,68
8/6/2018 0:00,offline,SURFING,1618,132,12,11
8/6/2018 0:00,offline,BADMINTON,1614,66,33,2
8/6/2018 0:00,offline,YOGA,1614,13,13,1
8/6/2018 0:00,online,HIKING/TREKKING,191,2808,36,78
8/6/2018 0:00,offline,CYCLING,1614,1216,19,64
8/6/2018 0:00,offline,GOLF,1614,462,11,42
8/7/2018 0:00,offline,YOGA,1618,2880,45,64
8/7/2018 0:00,offline,HIKING/TREKKING,1614,465,93,5
8/7/2018 0:00,offline,BOXING,1618,2016,32,63
8/7/2018 0:00,offline,HIKING/TREKKING,1618,2726,58,47
8/7/2018 0:00,offline,RUGBY,1614,624,24,26
8/7/2018 0:00,offline,PILATES,1618,60,4,15
8/7/2018 0:00,offline,FOOTBALL,1614,1445,85,17
8/7/2018 0:00,offline,BADMINTON,1618,12,1,12
8/7/2018 0:00,offline,RUGBY,1618,6776,88,77
8/7/2018 0:00,offline,Others,1614,507,39,13
8/7/2018 0:00,offline,CYCLING,1618,4800,80,60
8/7/2018 0:00,online,HIKING/TREKKING,191,2436,42,58
8/7/2018 0:00,offline,SURFING,1614,1326,17,78
8/7/2018 0:00,offline,FOOTBALL,1618,480,5,96
8/7/2018 0:00,offline,Others,1618,1820,35,52
8/7/2018 0:00,offline,JOG/RUN,1614,1830,30,61
8/7/2018 0:00,offline,CROSSTRAIN,1614,1122,66,17
8/7/2018 0:00,offline,TENNIS,1614,198,22,9
8/7/2018 0:00,online,Others,191,8439,97,87
8/7/2018 0:00,offline,GOLF,1614,6014,62,97
8/7/2018 0:00,offline,PILATES,1614,4020,67,60
8/7/2018 0:00,online,CYCLING,191,690,23,30
8/7/2018 0:00,offline,FITNESS,1618,3080,77,40
8/7/2018 0:00,offline,TRAIL,1618,290,5,58
8/7/2018 0:00,offline,CROSSTRAIN,1618,6450,86,75
8/7/2018 0:00,offline,TABLE_TENNIS,1618,213,3,71
8/7/2018 0:00,offline,BASKETBALL,1618,1517,37,41
8/7/2018 0:00,offline,TRIATHLON,1618,6138,93,66
8/7/2018 0:00,offline,SURFING,1618,2090,22,95
8/7/2018 0:00,offline,SQUASH,1618,1288,92,14
8/7/2018 0:00,offline,TENNIS,1618,4550,70,65
8/7/2018 0:00,online,CROSSTRAIN,191,2856,51,56
8/7/2018 0:00,online,FITNESS,191,4324,47,92
8/7/2018 0:00,offline,DIVING,1614,1694,22,77
